time,cpu_limit,cpu_usage,n,ram_limit_mb,ram_usage_mb,min_ms,lat50_ms,lat75_ms,lat95_ms,lat99_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647271415.0,4.0,0.02136342,50.0,1024.0,251.219968,0.189,0.328,0.379,0.512,0.728,0.0007658727119552,-0.7760005409736259,-0.6307322414532492,0.0,0.0,0.0
1647271484.0,2.0,0.00578519,50.0,1024.0,249.085952,36.306,125.233,146.531,184.869,215.207,0.0008424599831508,-0.7791556602935603,-0.6268304850854863,0.0,0.0,0.0
1647271553.0,1.0,0.00358452,50.0,1024.0,350.941184,2117.803,2684.056,2838.172,2991.422,3075.798,0.0009190472543463,-0.7822911616668227,-0.6229129460670835,0.0,0.0,0.0
1647271622.0,2.0,0.0069425599999999,50.0,1024.0,247.84896,0.205,28.765,46.707,74.352,94.443,0.0009956345255418,-0.785406966128066,-0.6189797230584432,0.0,0.0,0.0
1647271691.0,1.0,0.00358452,50.0,1024.0,361.222144,683.415,986.789,1057.845,1151.3,1213.417,0.0010722217967373,-0.7885029952530894,-0.6150309150578583,0.0,0.0,0.0
1647271760.0,2.0,0.0069425599999999,50.0,1024.0,250.331136,14.54,92.927,111.294,139.875,170.193,0.0011488090679329,-0.7915791710526688,-0.6110666215361216,0.0,0.0,0.0
1647271829.0,3.0,0.00955058,50.0,1024.0,246.308864,0.178,0.311,0.357,0.539,1.703,0.0012253963391284,-0.7946354161002204,-0.6070869422736991,0.0,0.0,0.0
1647271898.0,4.0,0.0133602299999999,100.0,1024.0,293.834752,0.177,0.301,0.361,0.637,1.786,0.0013019836103239,-0.7976716534351868,-0.6030919774843431,0.0,0.0,0.0
1647271967.0,3.0,0.01089024,100.0,1024.0,311.947264,0.385,40.464,58.67,82.503,103.209,0.0013785708815194,-0.8006878066010068,-0.5990818277668493,0.0,0.0,0.0
1647272036.0,4.0,0.01706537,100.0,1024.0,300.716032,0.185,0.313,0.406,0.861,3.422,0.001455158152715,-0.8036837996730196,-0.5950565940674363,0.0,0.0,0.0
1647272105.0,3.0,0.01202323,100.0,1024.0,302.862336,0.816,49.003,64.45,89.832,104.076,0.0015317454239105,-0.8066595571992947,-0.5910163777587197,0.0,0.0,0.0
1647272174.0,4.0,0.01706537,100.0,1024.0,302.4896,0.191,0.333,0.433,0.961,3.34,0.001608332695106,-0.8096150042805793,-0.5869612805319935,0.0,0.0,0.0
1647272243.0,3.0,0.01202323,100.0,1024.0,319.721472,0.328,29.691,39.327,55.024,67.974,0.0016849199663016,-0.8125500664689224,-0.5828914045354845,0.0,0.0,0.0
1647272312.0,4.0,0.01836982,150.0,1024.0,368.779264,0.276,41.858,57.803,80.849,92.993,0.0017615072374971,-0.815464669889541,-0.5788068522071433,0.0,0.0,0.0
1647272381.0,2.0,0.00621648,150.0,1024.0,629.61664,8551.518,14179.203,16014.314,18001.6,19659.459,0.0018380945086926,-0.8183587411402444,-0.5747077264134827,0.0,0.0,0.0
1647272450.0,4.0,0.01836982,150.0,1024.0,382.70976,0.424,43.692,59.556,85.049,102.759,0.0019146817798881,-0.8212322073611976,-0.570594130352438,0.0,0.0,0.0
1647272519.0,2.0,0.0063648099999999,150.0,1024.0,610.852864,9728.768,21612.158,24357.215,25896.05,26174.923,0.0019912690510837,-0.8240849962193733,-0.566466167574124,0.0,0.0,0.0
1647272588.0,4.0,0.0188008099999999,150.0,1024.0,364.060672,0.679,47.351,62.617,87.57,102.715,0.0020678563222792,-0.8269170358527894,-0.5623239420622571,0.0,0.0,0.0
1647272657.0,2.0,0.0063648099999999,150.0,1024.0,608.026624,13070.885,21213.052,23090.19,25348.003,25881.624,0.0021444435934747,-0.8297282549797197,-0.5581675580758069,0.0,0.0,0.0
1647272726.0,4.0,0.01949585,200.0,1024.0,456.892416,0.541,121.472,152.468,197.466,230.066,0.0022210308646702,-0.8325185828016325,-0.5539971202903147,0.0,0.0,0.0
1647272795.0,2.0,0.00598577,200.0,1024.0,739.979264,40277.535,42975.646,43578.348,44828.522,45341.26,0.0022976181358658,-0.8352879490864972,-0.5498127336747244,0.0,0.0,0.0
1647272864.0,4.0,0.0199902099999999,200.0,1024.0,431.140864,0.773,106.053,135.166,189.049,230.949,0.0023742054070613,-0.8380362840737531,-0.545614503634073,0.0,0.0,0.0
1647272933.0,1.0,0.00347953,200.0,1024.0,699.813888,74584.149,75824.302,76073.445,76405.856,76616.013,0.0024507926782568,-0.8407635185806243,-0.5414025358491853,0.0,0.0,0.0
1647273002.0,3.0,0.0114589399999999,200.0,1024.0,714.125312,3899.288,6681.318,7543.222,8602.02,9338.587,0.0025273799494524,-0.8434695839551234,-0.5371769363464622,0.0,0.0,0.0
1647273071.0,1.0,0.0035021999999999,200.0,1024.0,684.535808,73688.963,74571.461,74812.053,75056.054,75256.647,0.0026039672206479,-0.8461544120312449,-0.532937811569097,0.0,0.0,0.0
1647273140.0,3.0,0.0114589399999999,200.0,1024.0,712.716288,3955.811,6238.924,6863.656,8013.152,8516.519,0.0026805544918434,-0.8488179352325471,-0.5286852682149896,0.0,0.0,0.0
1647273209.0,4.0,0.01929703,250.0,1024.0,529.416192,53.744,202.824,241.771,301.351,339.634,0.0027571417630389,-0.8514600864801141,-0.5244194133813856,0.0,0.0,0.0
1647273278.0,2.0,0.0062495699999999,250.0,1024.0,850.45248,51615.696,56949.359,58062.705,59299.161,59862.207,0.0028337290342345,-0.854080799271485,-0.5201403544388585,0.0,0.0,0.0
1647273347.0,4.0,0.01929703,250.0,1024.0,511.971328,46.573,217.106,293.296,423.719,487.773,0.00291031630543,-0.8566800075906927,-0.515848199177249,0.0,0.0,0.0
1647273416.0,2.0,0.00634506,250.0,1024.0,919.261184,52447.062,57699.771,58808.696,59631.416,60156.22,0.0029869035766255,-0.8592576460088834,-0.5115430556417244,0.0,0.0,0.0
1647273485.0,4.0,0.01925688,250.0,1024.0,508.17024,8.571,109.354,132.25,173.392,208.177,0.003063490847821,-0.8618136496324192,-0.5072250322167172,0.0,0.0,0.0
1647273554.0,1.0,0.0033872299999999,300.0,1024.0,1699.61472,88367.283,89753.412,90014.696,90432.665,90583.998,0.0031400781190166,-0.864347954090187,-0.5028942376485416,0.0,0.0,0.0
1647273623.0,4.0,0.02033938,300.0,1024.0,820.404224,32.467,154.774,190.955,265.295,334.833,0.0032166653902121,-0.866860495594205,-0.4985507809422921,0.0,0.0,0.0
1647273692.0,5.10891216638647,0.02698871527559521,296.0740999226595,1023.6029282500622,408.1818498328814,-31367.454481728542,-31953.201973066287,-32087.66021405819,-32197.972349910673,-32180.164210922965,0.0032932526614076,-0.8693512108533492,-0.4941947715099943,1.0,1.0,1.0
1647273761.0,4.0,0.0205681499999999,300.0,1024.0,834.678784,31.669,152.592,185.353,248.024,295.396,0.0033698399326032,-0.871820037176958,-0.4898263189915049,0.0,0.0,0.0
1647273830.0,3.4357551255066374,0.01565967044328592,302.34912776070655,1025.6167954687448,1419.2363100441603,8514.710916574046,9349.534509326588,9664.634668924571,9915.977162217245,9959.854802903019,0.0034464272037987,-0.8742669123894159,-0.4854455334031589,1.0,1.0,1.0
1647273899.0,3.0,0.01102217,300.0,1024.0,1948.909568,0.0,0.0,0.0,0.0,0.0,0.0035230144749942,-0.8766917748893142,-0.4810525250338305,0.0,0.0,0.0
1647273968.0,2.023067331586978,0.004505910451260822,294.5293890345141,1017.9298898749576,2263.359053990476,-2596.282434567651,-4986.887314240073,-6014.119211640103,-6719.70542395832,-6768.13737568911,0.0035996017461897,-0.8790945636361714,-0.4766474044672112,1.0,1.0,1.0
1647274037.0,2.0,0.00614972,300.0,1024.0,1944.952832,0.0,0.0,0.0,0.0,0.0,0.0036761890173853,-0.881475218103545,-0.4722302826686443,0.0,0.0,0.0
1647274106.0,4.0,0.02188539,350.0,1024.0,1051.725824,1946.374,10530.754,14257.973,16797.511,16966.09,0.0037527762885808,-0.8838336783777877,-0.4678012708033073,0.0,0.0,0.0
1647274175.0,5.485858527351313,0.03204636635654981,462.8824118789899,937.493803600895,1063.698184020365,1337.1558412459995,7678.976617813602,10424.97656220559,12333.347267950308,12527.604156627407,0.0038293635597763,-0.8861698850490944,-0.4633604804383674,1.0,1.0,1.0
1647274244.0,4.0,0.02188539,350.0,1024.0,1048.981504,105.297,280.352,333.389,413.708,500.354,0.0039059508309718,-0.8884837793090745,-0.4589080233605245,0.0,0.0,0.0
1647274313.0,1.0,0.00375216,50.0,1280.0,311.25504,54.636,105.703,116.587,129.62,144.514,0.0039825381021674,-0.890775302903999,-0.4544440116629207,0.0,0.0,0.0
