,real,imaginary,key_subcarriers_25_32,key_antennas_25_32,key_user_position
0,0.3828125,-0.0625,0,32,[ 732 3404  400]
1,0.3984375,-0.109375,1,32,[ 732 3404  400]
2,0.3984375,-0.078125,2,32,[ 732 3404  400]
3,0.37109375,-0.10546875,3,32,[ 732 3404  400]
4,0.390625,-0.1484375,4,32,[ 732 3404  400]
5,0.41015625,-0.1640625,5,32,[ 732 3404  400]
6,0.40234375,-0.19140625,6,32,[ 732 3404  400]
7,0.375,-0.2109375,7,32,[ 732 3404  400]
8,0.38671875,-0.23046875,8,32,[ 732 3404  400]
9,0.36328125,-0.2421875,9,32,[ 732 3404  400]
10,0.3828125,-0.28125,10,32,[ 732 3404  400]
11,0.34765625,-0.26953125,11,32,[ 732 3404  400]
12,0.35546875,-0.296875,12,32,[ 732 3404  400]
13,0.34375,-0.296875,13,32,[ 732 3404  400]
14,0.32421875,-0.34765625,14,32,[ 732 3404  400]
15,0.31640625,-0.3359375,15,32,[ 732 3404  400]
16,0.31640625,-0.3359375,16,32,[ 732 3404  400]
17,0.296875,-0.34375,17,32,[ 732 3404  400]
18,0.3046875,-0.359375,18,32,[ 732 3404  400]
19,0.265625,-0.36328125,19,32,[ 732 3404  400]
20,0.26953125,-0.359375,20,32,[ 732 3404  400]
21,0.265625,-0.3984375,21,32,[ 732 3404  400]
22,0.265625,-0.36328125,22,32,[ 732 3404  400]
23,0.23046875,-0.3984375,23,32,[ 732 3404  400]
24,0.2109375,-0.375,24,32,[ 732 3404  400]
25,0.22265625,-0.375,25,32,[ 732 3404  400]
26,0.23046875,-0.3984375,26,32,[ 732 3404  400]
27,0.2265625,-0.37109375,27,32,[ 732 3404  400]
28,0.1875,-0.38671875,28,32,[ 732 3404  400]
29,0.19140625,-0.3828125,29,32,[ 732 3404  400]
30,0.19140625,-0.37109375,30,32,[ 732 3404  400]
31,0.19921875,-0.375,31,32,[ 732 3404  400]
32,0.171875,-0.3828125,32,32,[ 732 3404  400]
33,0.19921875,-0.3984375,33,32,[ 732 3404  400]
34,0.171875,-0.3828125,34,32,[ 732 3404  400]
35,0.203125,-0.3828125,35,32,[ 732 3404  400]
36,0.15625,-0.36328125,36,32,[ 732 3404  400]
37,0.171875,-0.40234375,37,32,[ 732 3404  400]
38,0.1640625,-0.375,38,32,[ 732 3404  400]
39,0.171875,-0.40234375,39,32,[ 732 3404  400]
40,0.16015625,-0.359375,40,32,[ 732 3404  400]
41,0.17578125,-0.36328125,41,32,[ 732 3404  400]
42,0.16015625,-0.3828125,42,32,[ 732 3404  400]
43,0.171875,-0.37109375,43,32,[ 732 3404  400]
44,0.171875,-0.359375,44,32,[ 732 3404  400]
45,0.16015625,-0.3828125,45,32,[ 732 3404  400]
46,0.1640625,-0.38671875,46,32,[ 732 3404  400]
47,0.15625,-0.35546875,47,32,[ 732 3404  400]
48,0.16015625,-0.37109375,48,32,[ 732 3404  400]
49,0.16015625,-0.37109375,49,32,[ 732 3404  400]
50,0.15625,-0.375,50,32,[ 732 3404  400]
51,0.18359375,-0.359375,51,32,[ 732 3404  400]
52,0.14453125,-0.33203125,52,32,[ 732 3404  400]
53,0.13671875,-0.37109375,53,32,[ 732 3404  400]
54,0.1484375,-0.34765625,54,32,[ 732 3404  400]
55,0.15625,-0.35546875,55,32,[ 732 3404  400]
56,0.15625,-0.34375,56,32,[ 732 3404  400]
57,0.1484375,-0.359375,57,32,[ 732 3404  400]
58,0.18359375,-0.37109375,58,32,[ 732 3404  400]
59,0.1328125,-0.34375,59,32,[ 732 3404  400]
60,0.171875,-0.3359375,60,32,[ 732 3404  400]
61,0.1484375,-0.3359375,61,32,[ 732 3404  400]
62,0.17578125,-0.34375,62,32,[ 732 3404  400]
63,0.15625,-0.33203125,63,32,[ 732 3404  400]
64,0.18359375,-0.34765625,64,32,[ 732 3404  400]
65,0.15625,-0.33203125,65,32,[ 732 3404  400]
66,0.17578125,-0.33203125,66,32,[ 732 3404  400]
67,0.16015625,-0.34765625,67,32,[ 732 3404  400]
68,0.16015625,-0.32421875,68,32,[ 732 3404  400]
69,0.1640625,-0.33203125,69,32,[ 732 3404  400]
70,0.171875,-0.3359375,70,32,[ 732 3404  400]
71,0.18359375,-0.32421875,71,32,[ 732 3404  400]
72,0.1484375,-0.31640625,72,32,[ 732 3404  400]
73,0.17578125,-0.3203125,73,32,[ 732 3404  400]
74,0.16015625,-0.31640625,74,32,[ 732 3404  400]
75,0.1328125,-0.30859375,75,32,[ 732 3404  400]
76,0.17578125,-0.30859375,76,32,[ 732 3404  400]
77,0.1484375,-0.28125,77,32,[ 732 3404  400]
78,0.1640625,-0.296875,78,32,[ 732 3404  400]
79,0.1640625,-0.27734375,79,32,[ 732 3404  400]
80,0.1640625,-0.265625,80,32,[ 732 3404  400]
81,0.15625,-0.25390625,81,32,[ 732 3404  400]
82,0.1484375,-0.2578125,82,32,[ 732 3404  400]
83,0.18359375,-0.25,83,32,[ 732 3404  400]
84,0.13671875,-0.25,84,32,[ 732 3404  400]
85,0.171875,-0.21484375,85,32,[ 732 3404  400]
86,0.1484375,-0.23828125,86,32,[ 732 3404  400]
87,0.1640625,-0.22265625,87,32,[ 732 3404  400]
88,0.15625,-0.22265625,88,32,[ 732 3404  400]
89,0.2109375,-0.22265625,89,32,[ 732 3404  400]
90,0.171875,-0.18359375,90,32,[ 732 3404  400]
91,0.18359375,-0.18359375,91,32,[ 732 3404  400]
92,0.19140625,-0.19140625,92,32,[ 732 3404  400]
